"evaluation","predictionThreshold","preferenceThreshold","positiveCount","negativeCount","trueCount","falseCount","truePositiveCount","trueNegativeCount","falsePositiveCount","falseNegativeCount","f1Score","accuracy","sensitivity","falseNegativeRate","falsePositiveRate","specificity","positivePredictiveValue","falseDiscoveryRate","negativePredictiveValue","falseOmissionRate","positiveLikelihoodRatio","negativeLikelihoodRatio","diagnosticOddsRatio"
"Test",0.00343929533825778,0.0782402799273337,242431,568,9494,233505,9421,495,233010,73,0.0747921008236578,0.0408067522911617,0.992310933220982,0.00768906677901833,0.997880131046444,0.0021198689535556,0.0388605417623984,0.961139458237602,0.871478873239437,0.128521126760563,0.994418971124696,3.62714250148419,0.274160436409043
"Test",0.00343929533825777,0.0782402799273336,242468,531,9494,233505,9422,459,233046,72,0.0747890554924949,0.0406627187766205,0.992416262902886,0.00758373709711397,0.998034303333976,0.00196569666602428,0.0388587359981523,0.961141264001848,0.864406779661017,0.135593220338983,0.994370894454908,3.85804037224749,0.257739888262403
"Train",0.683276165043566,0.981500586605511,1,728999,28484,700516,1,700516,0,28483,7.0212392487274e-05,0.960928669410151,3.51074287319197e-05,0.999964892571268,0,1,1,0,0.960928615814288,0.0390713841857122,Inf,0.999964892571268,Inf
"Train",0.660177387130362,0.979498838186821,2,728998,28484,700516,1,700515,1,28483,7.02099276837745e-05,0.960927297668038,3.51074287319197e-05,0.999964892571268,1.42751914303171e-06,0.999998572480857,0.5,0.5,0.960928562218278,0.0390714377817223,24.5933155455694,0.999966320042332,24.594143875294
"Train",0.65623832684247,0.9791442666086,3,728997,28484,700516,2,700515,1,28482,0.000140414926106645,0.960928669410151,7.02148574638394e-05,0.999929785142536,1.42751914303171e-06,0.999998572480857,0.666666666666667,0.333333333333333,0.960929880369878,0.0390701196301219,49.1866310911389,0.999931212563484,49.1900147461555
"Train",0.644920647562651,0.978102899971439,4,728996,28484,700516,2,700514,2,28482,0.0001404099971918,0.960927297668038,7.02148574638394e-05,0.999929785142536,2.85503828606342e-06,0.999997144961714,0.5,0.5,0.960929826775456,0.0390701732245444,24.5933155455694,0.999932639988507,24.5949722631838
"Train",0.644082426885122,0.978024407537495,5,728995,28484,700516,2,700513,3,28482,0.000140405068622977,0.960925925925926,7.02148574638394e-05,0.999929785142536,4.28255742909512e-06,0.999995717442571,0.4,0.6,0.960929773180886,0.039070226819114,16.3955436970463,0.999934067417605,16.3966247688599
"Train",0.628143651960345,0.976494529048447,6,728994,28484,700516,2,700512,4,28482,0.00014040014040014,0.960924554183813,7.02148574638394e-05,0.999929785142536,5.71007657212683e-06,0.999994289923428,0.333333333333333,0.666666666666667,0.960929719586169,0.0390702804138306,12.2966577727847,0.999935494850779,12.2974510216979
"Train",0.620868644565558,0.975771799632288,7,728993,28484,700516,2,700511,5,28482,0.000140395212523253,0.960923182441701,7.02148574638394e-05,0.999929785142536,7.13759571515854e-06,0.999992862404285,0.285714285714286,0.714285714285714,0.960929665991306,0.0390703340086942,9.83732621822778,0.999936922288028,9.83794677340074
"Train",0.620836933212844,0.975768614587664,8,728992,28484,700516,2,700510,6,28482,0.000140390284992279,0.960921810699588,7.02148574638394e-05,0.999929785142536,8.56511485819025e-06,0.999991434885142,0.25,0.75,0.960929612396295,0.0390703876037048,8.19777184852315,0.999938349729353,8.19827727453596
"Train",0.61880152936854,0.975563542292516,9,728991,28484,700516,2,700509,7,28482,0.000140385357807181,0.960920438957476,7.02148574638394e-05,0.999929785142536,9.99263400122196e-06,0.999990007365999,0.222222222222222,0.777777777777778,0.960929558801138,0.0390704411988625,7.02666158444841,0.999939777174753,7.02708477534684
"Train",0.615135294947901,0.975190956448216,10,728990,28484,700516,2,700508,8,28482,0.000140380430967923,0.960919067215363,7.02148574638394e-05,0.999929785142536,1.14201531442537e-05,0.999988579846856,0.2,0.8,0.960929505205833,0.0390704947941673,6.14832888639236,0.999941204624228,6.14869040095499
"Train",0.614191636703148,0.975094382623545,11,728989,28484,700516,3,700508,8,28481,0.000210563256711704,0.960920438957476,0.000105322286195759,0.999894677713804,1.14201531442537e-05,0.999988579846856,0.272727272727273,0.727272727272727,0.960930823373192,0.0390691766268078,9.22249332958854,0.99990609679456,9.22335943260419
"Train",0.610092482933878,0.974671633674263,12,728988,28484,700516,3,700507,9,28481,0.000210555867490174,0.960919067215363,0.000105322286195759,0.999894677713804,1.28476722872854e-05,0.999987152327713,0.25,0.75,0.960930769779475,0.0390692302205249,8.19777184852315,0.999907524197993,8.19853001416149
"Train",0.609902651611789,0.974651927493254,13,728987,28484,700516,3,700506,10,28481,0.000210548478787241,0.960917695473251,0.000105322286195759,0.999894677713804,1.42751914303171e-05,0.99998572480857,0.230769230769231,0.769230769230769,0.960930716185611,0.039069283814389,7.37799466367083,0.999908951605501,7.37866647940732
"Train",0.608289092239283,0.97448396142375,14,728986,28484,700516,3,700505,11,28481,0.000210541090602849,0.960916323731139,0.000105322286195759,0.999894677713804,1.57027105733488e-05,0.999984297289427,0.214285714285714,0.785714285714286,0.9609306625916,0.0390693374084002,6.70726787606439,0.999910379017085,6.70786904188119
"Train",0.606611963532634,0.974308492790045,15,728985,28484,700516,3,700504,12,28481,0.000210533702936945,0.960914951989026,0.000105322286195759,0.999894677713804,1.71302297163805e-05,0.999982869770284,0.2,0.8,0.960930608997442,0.0390693910025584,6.14832888639236,0.999911806432745,6.14887117727608
"Train",0.598485158046868,0.973445223217561,16,728984,28484,700516,3,700503,13,28481,0.000210526315789474,0.960913580246914,0.000105322286195759,0.999894677713804,1.85577488594122e-05,0.999981442251141,0.1875,0.8125,0.960930555403136,0.0390694445968636,5.67538051051603,0.999913233852479,5.67587298414868
"Train",0.581026660851098,0.971514583783334,17,728983,28484,700516,3,700502,14,28481,0.00021051892916038,0.960912208504801,0.000105322286195759,0.999894677713804,1.99852680024439e-05,0.999980014731998,0.176470588235294,0.823529411764706,0.960930501808684,0.0390694981913158,5.26999618833631,0.999914661276289,5.27044596146805
"Train",0.575399627621937,0.970869068172465,18,728982,28484,700516,3,700501,15,28481,0.000210511543049611,0.960910836762689,0.000105322286195759,0.999894677713804,2.14127871454756e-05,0.999978587212854,0.166666666666667,0.833333333333333,0.960930448214085,0.0390695517859152,4.91866310911389,0.999916088704175,4.91907587514483
"Train",0.575067867778045,0.97083064243618,19,728981,28484,700516,4,700501,15,28480,0.000280672209942813,0.960912208504801,0.000140429714927679,0.999859570285072,2.14127871454756e-05,0.999978587212854,0.210526315789474,0.789473684210526,0.960931766397204,0.0390682336027962,6.55821747881852,0.999880980523679,6.55899812734082
"Train",0.572666099393022,0.970551223778201,20,728980,28484,700516,5,700501,15,28479,0.000350827953971372,0.960913580246914,0.000175537143659598,0.99982446285634,2.14127871454756e-05,0.999978587212854,0.25,0.75,0.960933084583939,0.0390669154160608,8.19777184852315,0.999845872343183,8.19903554666011
"Train",0.566324002834997,0.969802793727793,21,728979,28484,700516,6,700501,15,28478,0.000420978775653394,0.960914951989026,0.000210644572391518,0.999789355427608,2.14127871454756e-05,0.999978587212854,0.285714285714286,0.714285714285714,0.960934402774291,0.0390655972257088,9.83732621822778,0.999810764162687,9.83918814523492
"Train",0.562530250916403,0.969347591937562,22,728978,28484,700516,6,700500,16,28478,0.000420964007577352,0.960913580246914,0.000210644572391518,0.999789355427608,2.28403062885073e-05,0.999977159693711,0.272727272727273,0.727272727272727,0.960934349184749,0.0390656508152509,9.22249332958854,0.999812191444292,9.22422571809818
"Train",0.562086426820099,0.969293965387359,23,728977,28484,700516,6,700499,17,28478,0.000420949240537412,0.960912208504801,0.000210644572391518,0.999789355427608,2.4267825431539e-05,0.999975732174568,0.260869565217391,0.739130434782609,0.96093429559506,0.0390657044049401,8.67999372196569,0.999813618729972,8.68161181180106
"Train",0.558522353621333,0.968860451900733,24,728976,28484,700516,6,700498,18,28478,0.000420934474533464,0.960910836762689,0.000210644572391518,0.999789355427608,2.56953445745707e-05,0.999974304655425,0.25,0.75,0.960934242005224,0.0390657579947762,8.19777184852315,0.999815046019727,8.19928833953695
"Train",0.556467480300822,0.968608163678592,25,728975,28484,700516,7,700498,18,28477,0.000491072994492967,0.960912208504801,0.000245752001123438,0.999754247998877,2.56953445745707e-05,0.999974304655425,0.28,0.72,0.960935560204397,0.0390644397956034,9.56406715661034,0.999779937688874,9.56617231059764
"Train",0.555159957899627,0.968446728568568,26,728974,28484,700516,8,700498,18,28476,0.000561206594177482,0.960913580246914,0.000280859429855357,0.999719140570145,2.56953445745707e-05,0.999974304655425,0.307692307692308,0.692307692307692,0.960936878407186,0.039063121592814,10.9303624646975,0.999744829358022,10.9331522841847
"Train",0.553966212696707,0.968298722936662,27,728973,28484,700516,9,700498,18,28475,0.000631335274104732,0.960914951989026,0.000315966858587277,0.999684033141413,2.56953445745707e-05,0.999974304655425,0.333333333333333,0.666666666666667,0.960938196613592,0.039061803386408,12.2966577727847,0.999709721027169,12.3002282704126
"Train",0.553926963705004,0.968293846616972,28,728972,28484,700516,9,700497,19,28475,0.000631313131313131,0.960913580246914,0.000315966858587277,0.999684033141413,2.71228637176025e-05,0.999972877136282,0.321428571428571,0.678571428571429,0.960938143028813,0.0390618569711868,11.6494652584276,0.999711148170642,11.652831200037
"Train",0.55204220353237,0.968058924885858,30,728970,28484,700516,9,700495,21,28475,0.000631268850389282,0.960910836762689,0.000315966858587277,0.999684033141413,2.99779020036659e-05,0.999970022097996,0.3,0.7,0.960938035858815,0.0390619641411855,10.5399923766726,0.99971400246981,10.5430076508215
"Train",0.54750375711218,0.967487080694915,31,728969,28484,700516,9,700494,22,28475,0.000631246712256707,0.960909465020576,0.000315966858587277,0.999684033141413,3.14054211466976e-05,0.999968594578853,0.290322580645161,0.709677419354839,0.960937982273595,0.0390620177264054,10.0609018140966,0.999715429625507,10.0637656636603
"Train",0.54694776335953,0.967416419902419,32,728968,28484,700516,9,700493,23,28475,0.000631224575676813,0.960908093278464,0.000315966858587277,0.999684033141413,3.28329402897293e-05,0.99996716705971,0.28125,0.71875,0.960937928688228,0.0390620713117723,9.62347130044022,0.999716856785278,9.62619689277398
"Train",0.54288090396366,0.96689548357313,33,728967,28484,700516,10,700493,23,28474,0.000701336045166041,0.960909465020576,0.000351074287319197,0.999648925712681,3.28329402897293e-05,0.99996716705971,0.303030303030303,0.696969696969697,0.960939246906924,0.0390607530930755,10.692745889378,0.999681748203828,10.6961499583144
"Train",0.542083566891194,0.96679250025703,34,728966,28484,700516,11,700493,23,28473,0.00077144259765762,0.960910836762689,0.000386181716051116,0.999613818283949,3.28329402897293e-05,0.99996716705971,0.323529411764706,0.676470588235294,0.960940565129238,0.0390594348707621,11.7620204783158,0.999646639622379,11.7661781794805
"Train",0.540913034262638,0.966640805297472,35,728965,28484,700516,12,700493,23,28472,0.000841544233668782,0.960912208504801,0.000421289144783036,0.999578710855217,3.28329402897293e-05,0.99996716705971,0.342857142857143,0.657142857142857,0.960941883355168,0.0390581166448321,12.8312950672536,0.999611531040929,12.8362815641912
"Train",0.539656544581946,0.966477291754879,36,728964,28484,700516,12,700492,24,28472,0.000841514726507714,0.960910836762689,0.000421289144783036,0.999578710855217,3.4260459432761e-05,0.999965739540567,0.333333333333333,0.666666666666667,0.960941829774859,0.0390581702251414,12.2966577727847,0.999612958054415,12.3014189379039
"Train",0.539634308727854,0.966474391729907,37,728963,28484,700516,12,700491,25,28472,0.000841485221415799,0.960909465020576,0.000421289144783036,0.999578710855217,3.56879785757927e-05,0.999964312021424,0.324324324324324,0.675675675675676,0.960941776194402,0.0390582238055978,11.8047914618733,0.999614385071976,11.8093453217196
"Train",0.535770160691107,0.965967037533939,38,728962,28484,700516,12,700490,26,28472,0.00084145571839282,0.960908093278464,0.000421289144783036,0.999578710855217,3.71154977188244e-05,0.999962884502281,0.315789473684211,0.684210526315789,0.960941722613799,0.0390582773862012,11.3507610210321,0.99961581209361,11.3551235221648
"Train",0.535052389385801,0.965872047928227,39,728961,28484,700516,12,700489,27,28472,0.000841426217438558,0.960906721536351,0.000421289144783036,0.999578710855217,3.85430168618561e-05,0.999961456983138,0.307692307692308,0.692307692307692,0.960941669033048,0.0390583309669516,10.9303624646975,0.99961723911932,10.9345477818363
"Train",0.532299956345503,0.965505592352869,41,728959,28484,700516,12,700487,29,28472,0.00084136722173532,0.960903978052126,0.000421289144783036,0.999578710855217,4.13980551479195e-05,0.999958601944852,0.292682926829268,0.707317073170732,0.960941561871107,0.0390584381288934,10.1765443636839,0.999620093182962,10.1804119715922
"Train",0.531387328606987,0.96538331007001,42,728958,28484,700516,12,700486,30,28472,0.000841337726985908,0.960902606310014,0.000421289144783036,0.999578710855217,4.28255742909512e-05,0.999957174425709,0.285714285714286,0.714285714285714,0.960941508289915,0.0390584917100848,9.83732621822778,0.999621520220894,9.8410508569823
"Train",0.528349111683254,0.964973403715676,43,728957,28484,700516,12,700485,31,28472,0.000841308234304343,0.960901234567901,0.000421289144783036,0.999578710855217,4.42530934339829e-05,0.999955746906566,0.27906976744186,0.720930232558139,0.960941454708577,0.0390585452914232,9.51999311441398,0.999622947262901,9.52358400783112
"Train",0.523195270943254,0.964267992735157,44,728956,28484,700516,13,700485,31,28471,0.00091138530566461,0.960902606310014,0.000456396573514956,0.999543603426485,4.42530934339829e-05,0.999955746906566,0.295454545454545,0.704545454545455,0.960942772952003,0.0390572270479974,10.3133258739485,0.999587838280488,10.3175783847968
"Train",0.523161600859125,0.964263342008043,45,728955,28484,700516,14,700485,31,28470,0.000981457464334537,0.960903978052126,0.000491504002246875,0.999508495997753,4.42530934339829e-05,0.999955746906566,0.311111111111111,0.688888888888889,0.960944091199045,0.0390559088009548,11.106658633483,0.999552729298075,11.1116285393793
"Train",0.522862907070916,0.9642220602546,46,728954,28484,700516,14,700484,32,28470,0.000981423063441991,0.960902606310014,0.000491504002246875,0.999508495997753,4.56806125770147e-05,0.999954319387423,0.304347826086957,0.695652173913043,0.96094403762103,0.0390559623789704,10.7595755511866,0.999554156243914,10.7643747804707
"Train",0.522060658715738,0.964110967166388,47,728953,28484,700516,14,700483,33,28470,0.00098138866496092,0.960901234567901,0.000491504002246875,0.999508495997753,4.71081317200464e-05,0.99995289186828,0.297872340425532,0.702127659574468,0.960943984042867,0.039056015957133,10.4335278072113,0.999555583193828,10.4381667039201
"Train",0.521805264055948,0.964075534536158,48,728952,28484,700516,15,700483,33,28469,0.00105145100238329,0.960902606310014,0.000526611430978795,0.999473388569021,4.71081317200464e-05,0.99995289186828,0.3125,0.6875,0.960945302296996,0.0390546977030038,11.1787797934407,0.999520474111173,11.1841428794957
"Train",0.521287841788232,0.96400365062123,49,728951,28484,700516,16,700483,33,28468,0.00112150842883679,0.960903978052126,0.000561718859710715,0.999438281140289,4.71081317200464e-05,0.99995289186828,0.326530612244898,0.673469387755102,0.960946620554742,0.0390533794452576,11.92403177967,0.999485365028517,11.9301714631207
"Train",0.520839422476022,0.963941246248235,50,728950,28484,700516,16,700482,34,28468,0.00112146912455316,0.960902606310014,0.000561718859710715,0.999438281140289,4.85356508630781e-05,0.999951464349137,0.32,0.68,0.960946566979903,0.0390534330200974,11.5733249626209,0.999486791882262,11.5792675367182
"Train",0.517907128004288,0.963530710587308,51,728949,28484,700516,16,700481,35,28468,0.00112142982302436,0.960901234567901,0.000561718859710715,0.999438281140289,4.99631700061098e-05,0.999950036829994,0.313725490196078,0.686274509803922,0.960946513404916,0.0390534865950842,11.2426585351175,0.999488218740081,11.248415263253
"Train",0.515294300582802,0.96316126457292,52,728948,28484,700516,16,700480,36,28468,0.00112139052425007,0.960899862825789,0.000561718859710715,0.999438281140289,5.13906891491415e-05,0.999948609310851,0.307692307692308,0.692307692307692,0.960946459829782,0.0390535401702179,10.9303624646975,0.999489645601974,10.9359436716469
"Train",0.513648734175275,0.962926804414424,53,728947,28484,700516,16,700479,37,28468,0.00112135122823002,0.960898491083676,0.000561718859710715,0.999438281140289,5.28182082921732e-05,0.999947181791708,0.30188679245283,0.69811320754717,0.960946406254501,0.0390535937454986,10.634947262949,0.999491072467941,10.6403624363439
"Train",0.512237875315241,0.962724677587416,54,728946,28484,700516,17,700479,37,28467,0.00119139393089915,0.960899862825789,0.000596826288442634,0.999403173711557,5.28182082921732e-05,0.999947181791708,0.314814814814815,0.685185185185185,0.960947724522804,0.0390522754771958,11.2996314668833,0.9994559631848,11.3057822286403
"Train",0.510599534315359,0.962488666261752,55,728945,28484,700516,17,700478,38,28467,0.00119135218472967,0.960898491083676,0.000596826288442634,0.999403173711557,5.42457274352049e-05,0.999945754272565,0.309090909090909,0.690909090909091,0.960947670949111,0.0390523290508886,11.0022727440705,0.999457390004719,11.0082459283418
"Train",0.509580776651794,0.962341202584147,56,728944,28484,700516,17,700477,39,28467,0.00119131044148563,0.960897119341564,0.000596826288442634,0.999403173711557,5.56732465782366e-05,0.999944326753422,0.303571428571429,0.696428571428571,0.960947617375272,0.0390523826247284,10.7201631865303,0.999458816828712,10.7259678998534
"Train",0.509238425438305,0.962291525473502,57,728943,28484,700516,18,700477,39,28466,0.00126134333064714,0.960898491083676,0.000631933717174554,0.999368066282825,5.56732465782366e-05,0.999944326753422,0.315789473684211,0.684210526315789,0.960948935650661,0.0390510643493387,11.350761021032,0.999423707445326,11.3573061520086
"Train",0.506838592532424,0.961941557399418,58,728942,28484,700516,18,700476,40,28466,0.00126129913811226,0.960897119341564,0.000631933717174554,0.999368066282825,5.71007657212683e-05,0.999942899234279,0.310344827586207,0.689655172413793,0.96094888207841,0.0390511179215905,11.0669919955062,0.999425134223271,11.0733576898756
"Train",0.506421984182376,0.961880491541143,59,728941,28484,700516,18,700475,41,28466,0.00126125494867393,0.960895747599451,0.000631933717174554,0.999368066282825,5.85282848643e-05,0.999941471715136,0.305084745762712,0.694915254237288,0.960948828506011,0.0390511714939892,10.7970653614695,0.999426561005289,10.803260372237
"Train",0.505552332717651,0.96175272003286,60,728940,28484,700516,19,700475,41,28465,0.00133127802690583,0.960897119341564,0.000667041145906474,0.999332958854094,5.85282848643e-05,0.999941471715136,0.316666666666667,0.683333333333333,0.960950146788487,0.0390498532115126,11.3969023259956,0.999391451521659,11.403842116763
"Train",0.504206655574107,0.961554208246597,61,728939,28484,700516,19,700474,42,28465,0.00133123138903486,0.960895747599451,0.000667041145906474,0.999332958854094,5.99558040073317e-05,0.999940044195993,0.311475409836066,0.688524590163934,0.960950093217677,0.0390499067823233,11.12554750871,0.999392878257629,11.1323061738309
"Train",0.500676558555335,0.96102877942316,62,728938,28484,700516,19,700473,43,28465,0.00133118475443144,0.960894375857339,0.000667041145906474,0.999332958854094,6.13833231503634e-05,0.99993861667685,0.306451612903226,0.693548387096774,0.960950039646719,0.0390499603532811,10.8668138457167,0.999394304997672,10.8733998096397
"Train",0.499734181211613,0.960887356336248,63,728937,28484,700516,19,700472,44,28465,0.00133113812309525,0.960893004115226,0.000667041145906474,0.999332958854094,6.28108422933952e-05,0.999937189157707,0.301587301587302,0.698412698412698,0.960949986075614,0.0390500139243858,10.6198408037686,0.999395731741789,10.6262619165482
"Train",0.499592993274199,0.960866125823695,64,728936,28484,700516,19,700471,45,28465,0.00133109149502592,0.960891632373114,0.000667041145906474,0.999332958854094,6.42383614364269e-05,0.999935761638564,0.296875,0.703125,0.960949932504363,0.0390500674956375,10.3838443414627,0.999397158489979,10.3901079298163
"Train",0.499358919710892,0.96083090366415,65,728935,28484,700516,19,700470,46,28465,0.00133104487022313,0.960890260631001,0.000667041145906474,0.999332958854094,6.56658805794586e-05,0.999934334119421,0.292307692307692,0.707692307692308,0.960949878932964,0.0390501210670362,10.1581085949091,0.999398585242243,10.164221507725
"Train",0.499091026565116,0.960790555141768,66,728934,28484,700516,19,700469,47,28465,0.00133099824868651,0.960888888888889,0.000667041145906474,0.999332958854094,6.70933997224903e-05,0.999932906600278,0.287878787878788,0.712121212121212,0.960949825361418,0.0390501746385818,9.94197862480467,0.999400011998581,9.9479472738077
"Train",0.498550040981708,0.960708953169554,67,728933,28484,700516,19,700468,48,28465,0.00133095163041575,0.960887517146776,0.000667041145906474,0.999332958854094,6.8520918865522e-05,0.999931479081134,0.283582089552239,0.716417910447761,0.960949771789726,0.0390502282102745,9.73485407012124,0.999401438758993,9.74068446630365
"Train",0.498169810197561,0.960651501621459,68,728932,28484,700516,20,700468,48,28464,0.0014009526478005,0.960888888888889,0.000702148574638393,0.999297851425362,6.8520918865522e-05,0.999931479081134,0.294117647058824,0.705882352941177,0.960951090087964,0.0390489099120357,10.2472148106539,0.999366328924503,10.2537122915496
"Train",0.496651336545261,0.96042125737059,69,728931,28484,700516,20,700467,49,28464,0.00140090358281091,0.960887517146776,0.000702148574638393,0.999297851425362,6.99484380085537e-05,0.999930051561991,0.289855072463768,0.710144927536232,0.96095103651786,0.0390489634821403,10.0380879777834,0.999367755638865,10.0444385173968
"Train",0.496586528994434,0.96041140181628,70,728930,28484,700516,20,700466,50,28464,0.00140085452125797,0.960886145404664,0.000702148574638393,0.999297851425362,7.13759571515854e-05,0.999928624042848,0.285714285714286,0.714285714285714,0.960950982947608,0.0390490170523919,9.83732621822778,0.9993691823573,9.84353569421023
"Train",0.496128951423265,0.960341748586679,71,728929,28484,700516,20,700465,51,28464,0.00140080546314131,0.960884773662551,0.000702148574638393,0.999297851425362,7.28034762946171e-05,0.999927196523705,0.28169014084507,0.71830985915493,0.96095092937721,0.0390490706227904,9.64443746885076,0.999370609079809,9.65051141310937
"Train",0.495905845923919,0.960307744146073,72,728928,28484,700516,20,700464,52,28464,0.00140075640846057,0.960883401920439,0.000702148574638393,0.999297851425362,7.42309954376488e-05,0.999925769004562,0.277777777777778,0.722222222222222,0.960950875806664,0.039049124193336,9.45896751752671,0.999372035806392,9.46491114282008
"Train",0.495842552840303,0.960298092249772,73,728927,28484,700516,20,700463,53,28464,0.00140070735721539,0.960882030178327,0.000702148574638393,0.999297851425362,7.56585145806805e-05,0.999924341485419,0.273972602739726,0.726027397260274,0.960950822235972,0.0390491777640285,9.28049643229036,0.999373462537049,9.28631465631529
"Train",0.495065913243435,0.96017947329008,74,728926,28484,700516,21,700463,53,28463,0.00147069122487569,0.960883401920439,0.000737256003370313,0.99926274399663,7.56585145806805e-05,0.999924341485419,0.283783783783784,0.716216216216216,0.960952140546503,0.0390478594534973,9.74452125390487,0.99933835245194,9.75097296125589
"Train",0.495030934295214,0.960174122761162,75,728925,28484,700516,21,700462,54,28463,0.0014706397282818,0.960882030178327,0.000737256003370313,0.99926274399663,7.70860337237122e-05,0.999922913966276,0.28,0.72,0.960952086977398,0.0390479130226018,9.56406715661034,0.999339779136546,9.57038572493725
"Train",0.493393891063671,0.959922932195423,76,728924,28484,700516,22,700462,54,28462,0.0015406162464986,0.960883401920439,0.000772363432102233,0.999227636567898,7.70860337237122e-05,0.999922913966276,0.289473684210526,0.710526315789474,0.960953405293282,0.0390465947067184,10.0194989259727,0.999304669001313,10.0264706418174
"Train",0.492590734417806,0.959799132410917,77,728923,28484,700516,22,700461,55,28462,0.00154056230524141,0.960882030178327,0.000772363432102233,0.999227636567898,7.85135528667439e-05,0.999921486447133,0.285714285714286,0.714285714285714,0.960953351725765,0.0390466482742347,9.83732621822778,0.999306095639868,9.8441571217764
"Train",0.49238820958723,0.959767856219265,78,728922,28484,700516,22,700460,56,28462,0.00154050836776136,0.960880658436214,0.000772363432102233,0.999227636567898,7.99410720097757e-05,0.99992005892799,0.282051282051282,0.717948717948718,0.960953298158102,0.039046701841898,9.66165967861657,0.999307522282497,9.66835479887971
"Train",0.490664087030204,0.959500635208666,79,728921,28484,700516,22,700459,57,28462,0.00154045443405805,0.960879286694101,0.000772363432102233,0.999227636567898,8.13685911528074e-05,0.999918631408847,0.278481012658228,0.721518987341772,0.960953244590292,0.0390467554097083,9.49215687723733,0.999308948929199,9.49872097854079
"Train",0.490662047525372,0.959500318083062,80,728920,28484,700516,22,700458,58,28462,0.00154040050413107,0.960877914951989,0.000772363432102233,0.999227636567898,8.27961102958391e-05,0.999917203889704,0.275,0.725,0.960953191022334,0.0390468089776656,9.32849900004358,0.999310375579974,9.33493660028253
"Train",0.490455633761291,0.959468209947346,81,728919,28484,700516,23,700458,58,28461,0.00161036233152459,0.960879286694101,0.000807470860834152,0.999192529139166,8.27961102958391e-05,0.999917203889704,0.283950617283951,0.716049382716049,0.960954509348775,0.0390454906512246,9.75252168186374,0.999275265244243,9.75959479941699
"Train",0.490235541563523,0.959433946684804,82,728918,28484,700516,23,700457,59,28461,0.00161030595813204,0.960877914951989,0.000807470860834152,0.999192529139166,8.42236294388708e-05,0.999915776370561,0.280487804878049,0.719512195121951,0.960954455782406,0.0390455442175938,9.58722470420504,0.999276691848967,9.59416424140319
"Train",0.48970787565007,0.959351685871439,83,728917,28484,700516,24,700457,59,28460,0.00168026044036826,0.960879286694101,0.000842578289566072,0.999157421710434,8.42236294388708e-05,0.999915776370561,0.289156626506024,0.710843373493976,0.9609557741142,0.0390442258858004,10.0040605609096,0.999241581463111,10.0116535845731
"Train",0.488833829125324,0.959215066286578,84,728916,28484,700516,25,700457,59,28459,0.00175021002520302,0.960880658436214,0.000877685718297992,0.999122314281702,8.42236294388708e-05,0.999915776370561,0.297619047619048,0.702380952380952,0.96095709244961,0.0390429075503899,10.4208964176142,0.999206471077255,10.4291722674487
"Train",0.488148365137753,0.95910760852329,85,728915,28484,700516,25,700456,60,28459,0.00175014876264482,0.960879286694101,0.000877685718297992,0.999122314281702,8.56511485819025e-05,0.999914348851418,0.294117647058824,0.705882352941177,0.960957038886564,0.0390429611134357,10.2472148106539,0.999207897585802,10.2553380887124
"Train",0.487943411568255,0.959075424731797,86,728914,28484,700516,26,700456,60,28458,0.00182009100455023,0.960880658436214,0.000912793147029912,0.99908720685297,8.56511485819025e-05,0.999914348851418,0.302325581395349,0.697674418604651,0.960958357227327,0.0390416427726728,10.6571034030801,0.999172787149821,10.6659263944526
"Train",0.487943411568255,0.959075424731797,87,728913,28484,700516,26,700455,61,28458,0.00182002730040951,0.960879286694101,0.000912793147029912,0.99908720685297,8.70786677249342e-05,0.999912921332275,0.298850574712644,0.701149425287356,0.96095830366587,0.0390416963341304,10.4823967899148,0.999174213612317,10.4910601645911
"Train",0.485426036034491,0.958678083199645,88,728912,28484,700516,26,700454,62,28458,0.00181996360072799,0.960877914951989,0.000912793147029912,0.99908720685297,8.85061868679659e-05,0.999911493813132,0.295454545454545,0.704545454545455,0.960958250104265,0.039041749895735,10.3133258739485,0.999175640078885,10.3218347808542
"Train",0.484434019367891,0.958520460640922,89,728911,28484,700516,27,700454,62,28457,0.00188989605571694,0.960879286694101,0.000947900575761831,0.999052099424238,8.85061868679659e-05,0.999911493813132,0.303370786516854,0.696629213483146,0.960959568452115,0.0390404315478844,10.7099922537157,0.999140529542653,10.7192050938201
"Train",0.484013528259727,0.958453469091645,90,728910,28484,700516,27,700453,63,28457,0.00188982991530762,0.960877914951989,0.000947900575761831,0.999052099424238,8.99337060109976e-05,0.999910066293989,0.3,0.7,0.960959514892099,0.0390404851079008,10.5399923766726,0.999141955963169,10.5490439209032
"Train",0.483639272657773,0.958393753577486,91,728909,28484,700516,27,700452,64,28457,0.00188976377952756,0.960876543209877,0.000947900575761831,0.999052099424238,9.13612251540293e-05,0.999908638774846,0.296703296703297,0.703296703296703,0.960959461331936,0.0390405386680642,10.3753049957871,0.999143382387758,10.38420028464
"Train",0.483459765456891,0.958365081586426,93,728907,28484,700516,29,700452,64,28455,0.0020296042271757,0.960879286694101,0.00101811543322567,0.998981884566774,9.13612251540293e-05,0.999908638774846,0.311827956989247,0.688172043010753,0.96096209804543,0.0390379019545703,11.1438461065862,0.999073161114792,11.154184238271
